,alias,categories,coordinates_latitude,coordinates_longitude,display_phone,distance,id,image_url,is_closed,location_address1,location_address2,location_address3,location_city,location_country,location_display_address,location_state,location_zip_code,name,phone,price,rating,review_count,transactions,url
203,casa-lastarria-santiago,"[{'alias': 'international', 'title': 'International'}]",-33.439416,-70.641285,+56 26383236,1536.653576299618,Cntz-exdC7QIhnsk2ee9aA,https://s3-media1.fl.yelpcdn.com/bphoto/fFik1IrlKCuEyCVwr3Xdcg/o.jpg,False,José Victorino Lastarria 70,,,Santiago,CL,"['José Victorino Lastarria 70', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Casa Lastarria,+5626383236,$$$,3.5,28,[],https://www.yelp.com/biz/casa-lastarria-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
204,rocoto-santiago-3,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4511081548625,-70.6408751383424,,1628.6019288915486,Rkf0rc-dRCcFGDhQVbrKWA,https://s3-media4.fl.yelpcdn.com/bphoto/hH6O1dpYBDyF_SUYRxlyKA/o.jpg,False,Carmen 602,,,Santiago,CL,"['Carmen 602', 'RM Santiago', 'Chile']",RM,,Rocoto,,,5.0,1,[],https://www.yelp.com/biz/rocoto-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
205,izakaya-yoko-santiago,"[{'alias': 'japanese', 'title': 'Japanese'}]",-33.4368037590602,-70.6409944338915,+56 26321954,1629.7868208504347,6EynGRBxUe4eBAofmVsazg,https://s3-media4.fl.yelpcdn.com/bphoto/SKaxf5clIDqzZY6qTG646Q/o.jpg,False,Monjitas 296-A,,,Santiago,CL,"['Monjitas 296-A', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Izakaya Yoko,+5626321954,$$,3.5,8,[],https://www.yelp.com/biz/izakaya-yoko-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
206,la-chakra-santiago,"[{'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",-33.421706,-70.5962582,+56 2 2234 2138,3673.759080817877,zLssp_yvAg9UqUdSIVu1CQ,https://s3-media1.fl.yelpcdn.com/bphoto/VpfSIFrVHA6TM9gHq-BDjw/o.jpg,False,Mariano Sánchez Fontecilla 534,,,Santiago,CL,"['Mariano Sánchez Fontecilla 534', 'RM 7550354 Santiago', 'Chile']",RM,7550354,La Chakra,+56222342138,$$,4.0,11,[],https://www.yelp.com/biz/la-chakra-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
207,walhalla-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.456511632092,-70.6095695901025,+56 22098492,2046.5973325467282,PCttKQ438Mita6oKIvxucQ,https://s3-media4.fl.yelpcdn.com/bphoto/h-Q8jyF5Jc0TX17jLWSeAg/o.jpg,False,Campos de Deporte 329,,,Santiago,CL,"['Campos de Deporte 329', 'RM Santiago', 'Chile']",RM,,Walhalla,+5622098492,$$$,4.5,2,[],https://www.yelp.com/biz/walhalla-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
208,el-gusto-peruano-santiago,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.450487,-70.624085,+56 2 2225 3686,748.5046584235096,nTUCDMCiusmokFqKmNgmpg,https://s3-media1.fl.yelpcdn.com/bphoto/HcEACBxI4NA54V3-X2B0wA/o.jpg,False,Av. Italia 1753,,,Santiago,CL,"['Av. Italia 1753', 'RM Santiago', 'Chile']",RM,,El Gusto Peruano,+56222253686,$$,4.0,6,[],https://www.yelp.com/biz/el-gusto-peruano-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
209,la-parrilla-del-chef-providencia,"[{'alias': 'chilean', 'title': 'Chilean'}]",-33.4303423,-70.6194991,+56 2 2492 0874,1608.2721331625748,fR_l1IYHsFL7EeD9mZ6mfQ,https://s3-media2.fl.yelpcdn.com/bphoto/eo68jU5cF8JWZHIZWNpLdA/o.jpg,False,Manuel Montt 207,,,Providencia,CL,"['Manuel Montt 207', 'RM 7500000 Providencia', 'Chile']",RM,7500000,La Parrilla del Chef,+56224920874,$$,4.0,3,[],https://www.yelp.com/biz/la-parrilla-del-chef-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
210,yamile-santiago,"[{'alias': 'arabian', 'title': 'Arabian'}]",-33.42595,-70.6396,+56 27328324,2370.451309649515,O8dYJyFcWg6-Idx2RL5SBw,https://s3-media1.fl.yelpcdn.com/bphoto/zQXyhWZh6aclLAOywMEGdQ/o.jpg,False,Av. Perú 647,,,Santiago,CL,"['Av. Perú 647', 'RM 8420000 Santiago', 'Chile']",RM,8420000,Yamile,+5627328324,$$,4.5,3,[],https://www.yelp.com/biz/yamile-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
211,la-antojería-santiago-2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.4337775,-70.6205888,+56 2 2235 3900,1215.8320604150879,8QX6HFRANPjPU645t48gNw,https://s3-media2.fl.yelpcdn.com/bphoto/JoPWJLvOV32bJ8PVx2NLqg/o.jpg,False,Eliodoro Yáñez 1049,,,Santiago,CL,"['Eliodoro Yáñez 1049', 'RM 7500000 Santiago', 'Chile']",RM,7500000,La Antojería,+56222353900,$$,3.5,6,[],https://www.yelp.com/biz/la-antojer%C3%ADa-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
212,bierstube-santiago,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'german', 'title': 'German'}]",-33.436976515871,-70.6375725893527,+56 2 2633 7717,1349.3398475048689,v3O2bSNg6jNVu0S91xjesw,https://s3-media2.fl.yelpcdn.com/bphoto/3dp8vrm4mQx-IR3IB6574Q/o.jpg,False,Merced 142-b,,,Santiago,CL,"['Merced 142-b', 'RM Santiago', 'Chile']",RM,,Bierstube,+56226337717,$,4.0,6,[],https://www.yelp.com/biz/bierstube-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
213,bahia-pilolcura-santiago,"[{'alias': 'seafood', 'title': 'Seafood'}]",-33.4267639,-70.6167252,,2073.8190557176326,odi4PW1nciB0FTP-8WajtQ,https://s3-media3.fl.yelpcdn.com/bphoto/6KP2YewZsd09V9vMwTN8oA/o.jpg,False,"Antonio Bellet 35,",,,Santiago,CL,"['Antonio Bellet 35,', 'RM Santiago', 'Chile']",RM,,Bahia Pilolcura,,$,4.0,6,[],https://www.yelp.com/biz/bahia-pilolcura-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
214,la-popular-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.43597,-70.59356,+56 2 3224 4958,3102.1121620799495,59zFdfRwkC98Q9gUjG0CTQ,https://s3-media1.fl.yelpcdn.com/bphoto/XA4n8viyGCs1XEm1EvPf_g/o.jpg,False,Av. Francisco Bilbao 2793,,,Santiago,CL,"['Av. Francisco Bilbao 2793', 'RM Santiago', 'Chile']",RM,,La Popular,+56232244958,,5.0,3,[],https://www.yelp.com/biz/la-popular-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
215,jardín-de-lotus-santiago,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",-33.4393188,-70.6183975,+56 29842356,839.5172896454415,2V_095EzU0iJkFcf2eP-5Q,https://s3-media3.fl.yelpcdn.com/bphoto/GqTUSJU_KNZbcVQUIYNnZQ/o.jpg,False,Miguel Claro 1114,Providencia,,Santiago,CL,"['Miguel Claro 1114', 'Providencia', 'RM 7501039 Santiago', 'Chile']",RM,7501039,Jardín de Lotus,+5629842356,,5.0,2,[],https://www.yelp.com/biz/jard%C3%ADn-de-lotus-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
216,zully-santiago,"[{'alias': 'chilean', 'title': 'Chilean'}]",-33.445504712133,-70.6660352800303,+56 2 2696 1378,3755.1096463229683,9z6cHH7kQQAxi2K3zCo44A,https://s3-media3.fl.yelpcdn.com/bphoto/rygMy_EO-C7UNlnusdJ_PA/o.jpg,False,Concha y Toro 34,,,Santiago,CL,"['Concha y Toro 34', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Zully,+56226961378,$$$$,4.5,7,[],https://www.yelp.com/biz/zully-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
217,la-casa-del-chef-santiago,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.441633,-70.6331905,+56 26651161,746.2726902745942,tGIlCOzxoV5n70CagoSYmQ,https://s3-media4.fl.yelpcdn.com/bphoto/31LkHZCOOQodkoxE9sdsng/o.jpg,False,Rancagua 36,,,Santiago,CL,"['Rancagua 36', 'RM 7500000 Santiago', 'Chile']",RM,7500000,La Casa del Chef,+5626651161,$$,4.0,7,[],https://www.yelp.com/biz/la-casa-del-chef-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
218,el-novillero-santiago-2,"[{'alias': 'steak', 'title': 'Steakhouses'}]",-33.4420930367408,-70.6526201274681,+56 2 2672 6156,2513.9345754879746,nrjWSsnyzYnCEP0hJdfVLA,https://s3-media2.fl.yelpcdn.com/bphoto/SMkS6saOQULWdaLfiT34kw/o.jpg,False,Moneda 1145,,,Santiago,CL,"['Moneda 1145', 'RM 8320000 Santiago', 'Chile']",RM,8320000,El Novillero,+56226726156,$$$,4.0,7,[],https://www.yelp.com/biz/el-novillero-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
219,la-casa-en-el-aire-santiago,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'colombian', 'title': 'Colombian'}]",-33.4320753408665,-70.6342615740479,+56 27356680,1538.3353764787107,DO8t_u9A0sWMg3Lt_p9WYA,https://s3-media4.fl.yelpcdn.com/bphoto/dGFpG2D75dnB7nBhDG-Ipg/o.jpg,False,Antonia López de Bello 125,,,Santiago,CL,"['Antonia López de Bello 125', 'RM 7500000 Santiago', 'Chile']",RM,7500000,La Casa en el Aire,+5627356680,$$,4.0,8,[],https://www.yelp.com/biz/la-casa-en-el-aire-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
220,confitería-torres-santiago-2,"[{'alias': 'chilean', 'title': 'Chilean'}]",-33.4141366,-70.5998601,+56 2 2333 2639,4079.991444437293,kEJ3b72MKnXtTGEGqXOy7w,https://s3-media2.fl.yelpcdn.com/bphoto/YILqL_9DHpmYtWXomoeT9Q/o.jpg,False,Isidora Goyenechea 2962,,,Santiago,CL,"['Isidora Goyenechea 2962', 'RM 7550000 Santiago', 'Chile']",RM,7550000,Confitería Torres,+56223332639,$$,4.5,15,[],https://www.yelp.com/biz/confiter%C3%ADa-torres-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
221,mr-chochi-santiago,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.4550079199446,-70.6302200630307,+56 2 2665 5906,1309.5141123114136,DenhpEaJts1HfBdDKoIscA,https://s3-media2.fl.yelpcdn.com/bphoto/ziBNgwLAxQ3d58HN5ztzeQ/o.jpg,False,Av. Vicuña Mackenna 1035,,,Santiago,CL,"['Av. Vicuña Mackenna 1035', 'RM 7970000 Santiago', 'Chile']",RM,7970000,Mr Chochi,+56226655906,$,4.0,1,[],https://www.yelp.com/biz/mr-chochi-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
222,hokkaido-sushi-santiago,"[{'alias': 'nikkei', 'title': 'Nikkei'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",-33.4443937,-70.6406572,+56 5626642923,1397.2822215023805,Dz3BE0rw-xWSMQHEmWisRg,https://s3-media3.fl.yelpcdn.com/bphoto/1rjbEE6rIJstDSxwQjDdbg/o.jpg,False,Lira 130,,,Santiago,CL,"['Lira 130', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Hokkaido Sushi,+565626642923,$$,4.5,3,[],https://www.yelp.com/biz/hokkaido-sushi-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
223,shawarma-recoleta,"[{'alias': 'arabian', 'title': 'Arabian'}, {'alias': 'kebab', 'title': 'Kebab'}]",-33.4301349244337,-70.6499745324254,,2728.743708556941,snFlGAu8Tc72zqWwcx-9Wg,https://s3-media4.fl.yelpcdn.com/bphoto/7lp7YP_HQYEbUdifG5CveQ/o.jpg,False,La Vega Central,Antonia Lopez de Bello 743,,Recoleta,CL,"['La Vega Central', 'Antonia Lopez de Bello 743', 'RM 8420000 Recoleta', 'Chile']",RM,8420000,Shawarma,,$,4.0,2,[],https://www.yelp.com/biz/shawarma-recoleta?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
224,azotea-matilde-santiago,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",-33.431796,-70.634532,,1577.935624010606,FGZa3gtFgwox699GEsvlRA,https://s3-media1.fl.yelpcdn.com/bphoto/OpuwTYu6baYfT9fYmXMd4g/o.jpg,False,Antonia Lopez de Bello 0118,,,Santiago,CL,"['Antonia Lopez de Bello 0118', 'RM 8380000 Santiago', 'Chile']",RM,8380000,Azotea Matilde,,$$$,3.5,21,[],https://www.yelp.com/biz/azotea-matilde-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
225,opera-catedral-santiago,"[{'alias': 'brasseries', 'title': 'Brasseries'}]",-33.4374949856826,-70.6431513992792,+56 2 2664 3048,1775.563281745656,1_6JX1ddpvpK3va_e3HJHg,https://s3-media1.fl.yelpcdn.com/bphoto/av5fKe5lspRnUKpnWdT82w/o.jpg,False,José Miguel de la Barra 407,,,Santiago,CL,"['José Miguel de la Barra 407', 'RM 8320114 Santiago', 'Chile']",RM,8320114,Opera Catedral,+56226643048,$$$,4.0,9,[],https://www.yelp.com/biz/opera-catedral-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
226,fukai-santiago,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",-33.4341459219459,-70.6354845965118,,1417.840282349993,bkpjPjMQ2ZrRYCGYBn0GTQ,https://s3-media3.fl.yelpcdn.com/bphoto/Np5Y3zQpFHnDJwKNaNKDbg/o.jpg,False,Patio Bellavista,,,Santiago,CL,"['Patio Bellavista', 'RM Santiago', 'Chile']",RM,,Fukai,,$$$,4.0,2,[],https://www.yelp.com/biz/fukai-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
227,salvador-cocina-y-café-santiago,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'chilean', 'title': 'Chilean'}]",-33.4413197,-70.6520362,+56 2 2673 0619,2468.361104180735,Q9LIgThUjZ7H7vNh79B5Ug,https://s3-media3.fl.yelpcdn.com/bphoto/A2MTyT00X9_XSe_nj5L_mQ/o.jpg,False,Bombero Adolfo Ossa 1059,,,Santiago,CL,"['Bombero Adolfo Ossa 1059', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Salvador Cocina y Café,+56226730619,$$,4.5,10,[],https://www.yelp.com/biz/salvador-cocina-y-caf%C3%A9-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
228,son-cuba-santiago,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cuban', 'title': 'Cuban'}]",-33.434764,-70.616677,+56 2 2710 0597,1309.1601011909254,3O4nMXeavFHlzd_5xLK9Lw,https://s3-media3.fl.yelpcdn.com/bphoto/wq0URyR69fN1ngXQBeNIXA/o.jpg,False,Manuel Montt 727,,,Santiago,CL,"['Manuel Montt 727', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Son Cuba,+56227100597,$$,4.5,3,[],https://www.yelp.com/biz/son-cuba-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
229,anush-santiago,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",-33.4337965,-70.5841997,+56 24740987,4002.614093405947,7tGVKYMTeymH5v0Per9smw,https://s3-media2.fl.yelpcdn.com/bphoto/2MFz2gHyBiun8ZFoaiNzWw/o.jpg,False,Mayflower 2439,,,Santiago,CL,"['Mayflower 2439', 'RM Santiago', 'Chile']",RM,,Anush,+5624740987,,5.0,1,[],https://www.yelp.com/biz/anush-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
230,sabores-del-ají-seco-santiago,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4368491,-70.600093,+56 2 2205 5519,2493.321755067941,aYxBUXZaj7pgng1QuXMJnA,https://s3-media4.fl.yelpcdn.com/bphoto/HZIovqJH0U7veamDra5K7g/o.jpg,False,Francisco Bilbao 2435,,,Santiago,CL,"['Francisco Bilbao 2435', 'RM 7510950 Santiago', 'Chile']",RM,7510950,Sabores del Ají Seco,+56222055519,,4.0,3,[],https://www.yelp.com/biz/sabores-del-aj%C3%AD-seco-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
231,restaurant-marisquería-tío-willy-santiago,"[{'alias': 'seafood', 'title': 'Seafood'}]",-33.4342319020245,-70.65031058,+56 26873361,2530.4267297031533,TxLMgkpRG9aP4HVgRhSplw,https://s3-media1.fl.yelpcdn.com/bphoto/M0Q-2-no7zkr-8-bhvV4sw/o.jpg,False,San Pablo 943,,,Santiago,CL,"['San Pablo 943', 'RM Santiago', 'Chile']",RM,,Restaurant Marisquería Tío Willy,+5626873361,$$,4.5,12,[],https://www.yelp.com/biz/restaurant-marisquer%C3%ADa-t%C3%ADo-willy-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
232,la-chimenea-santiago,"[{'alias': 'seafood', 'title': 'Seafood'}]",-33.4427950612347,-70.65673703,+56 2 2697 0131,2890.5752082088707,JPqsTHbGkMvi268nKl7lZQ,https://s3-media1.fl.yelpcdn.com/bphoto/hoa_UgOnQmyGgy1EM1e1uw/o.jpg,False,Príncipe de Gales 90,,,Santiago,CL,"['Príncipe de Gales 90', 'RM 8320000 Santiago', 'Chile']",RM,8320000,La Chimenea,+56226970131,$$$,4.5,7,[],https://www.yelp.com/biz/la-chimenea-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
233,le-fournil-santiago-4,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'french', 'title': 'French'}]",-33.4382104,-70.6410488,,1564.9370791603524,1KzpZ4EM1Z6C97hRpduZAA,https://s3-media4.fl.yelpcdn.com/bphoto/5DAqcUg7ljoG1-g-9LkgfQ/o.jpg,False,José Victorino Lastarria 203,,,Santiago,CL,"['José Victorino Lastarria 203', 'RM Santiago', 'Chile']",RM,,Le Fournil,,$$,3.5,14,[],https://www.yelp.com/biz/le-fournil-santiago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
234,raíces-del-llano-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.4821885,-70.6513351,,4882.876581047659,o8Ln-fzmo2XsbpvXfQVXmA,https://s3-media3.fl.yelpcdn.com/bphoto/lox4b5o9m2MFDv4749VjrA/o.jpg,False,José Joaquín Vallejos 1315,,,Santiago,CL,"['José Joaquín Vallejos 1315', 'RM Santiago', 'Chile']",RM,,Raíces del Llano,,$$,5.0,1,[],https://www.yelp.com/biz/ra%C3%ADces-del-llano-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
235,tramonto-bar-santiago,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'chilean', 'title': 'Chilean'}]",-33.40256,-70.59845,+56 2 2941 8100,5240.284258989978,e-SQwxGA6xn1nzK9yVDxcA,https://s3-media2.fl.yelpcdn.com/bphoto/-U-2NcPnPV9DbOYMnZirKQ/o.jpg,False,NOI Vitacura,Av. Nueva Costanera 3736,,Santiago,CL,"['NOI Vitacura', 'Av. Nueva Costanera 3736', 'RM 7630000 Santiago', 'Chile']",RM,7630000,Tramonto Bar,+56229418100,$$$$,4.0,5,[],https://www.yelp.com/biz/tramonto-bar-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
236,taringa-santiago,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",-33.3959746896,-70.581317853373,+56 29816232,6728.281659818425,2T-JXLpWoj-un0PWcYtUPA,https://s3-media1.fl.yelpcdn.com/bphoto/8DUmgL2mdCGLkPsT7bUT6A/o.jpg,False,Vitacura 5336,Las Condes,,Santiago,CL,"['Vitacura 5336', 'Las Condes', 'RM Santiago', 'Chile']",RM,,Taringa,+5629816232,$$,4.5,12,[],https://www.yelp.com/biz/taringa-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
237,fuente-chilena-santiago-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.42236,-70.61348,+56 2 2963 7692,2651.8335021009666,MNR4ci77afdKhdpCHHg5Qg,,False,Av. Pedro de Valdivia 149,,,Santiago,CL,"['Av. Pedro de Valdivia 149', 'RM Santiago', 'Chile']",RM,,Fuente Chilena,+56229637692,,5.0,2,[],https://www.yelp.com/biz/fuente-chilena-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
238,el-bastión-santiago,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'bars', 'title': 'Bars'}]",-33.4184194354912,-70.6008049473166,+56 9 5668 2579,3648.526845931322,lr9kntd6OpxfqF2DivIqpQ,https://s3-media1.fl.yelpcdn.com/bphoto/aE3Hh9ha4i3O5nyFGMOvLQ/o.jpg,False,Tobalaba 20,,,Santiago,CL,"['Tobalaba 20', 'RM 9250000 Santiago', 'Chile']",RM,9250000,El Bastión,+56956682579,$$,4.0,2,[],https://www.yelp.com/biz/el-basti%C3%B3n-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
239,pizzería-italia-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.437529,-70.6159447,+56 2 2700 7893,1141.3038476196145,7PLZuFl_VQeGCKXpiHLxgw,https://s3-media4.fl.yelpcdn.com/bphoto/39GWJCfwI0H_7pQ6By3MCg/o.jpg,False,Manuel Montt 1046,,,Santiago,CL,"['Manuel Montt 1046', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Pizzería Italia,+56227007893,$$,4.5,3,[],https://www.yelp.com/biz/pizzer%C3%ADa-italia-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
240,big-ben-santiago,"[{'alias': 'latin', 'title': 'Latin American'}]",-33.4360303,-70.6499908,+56 2 2633 3777,2424.6399611158563,vM5AfFpMVEFyWixgRfOXTw,https://s3-media1.fl.yelpcdn.com/bphoto/BNiFOLexf69R5UXxMfAS2A/o.jpg,False,Santo Domingo 899,,,Santiago,CL,"['Santo Domingo 899', 'RM Santiago', 'Chile']",RM,,Big Ben,+56226333777,,4.0,6,[],https://www.yelp.com/biz/big-ben-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
